"","adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","calendar_start_date","calendar_end_date","Year","dengue_total","UUID","source_cat","S_res","T_res"
"60205","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-07-01","2018-07-07",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60206","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-07-08","2018-07-14",2018,1,NA,"PAHO_PLISA","Admin0","Week"
"60207","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-07-15","2018-07-21",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60208","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-07-22","2018-07-28",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60209","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-07-29","2018-08-04",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60210","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-08-05","2018-08-11",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60211","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-08-12","2018-08-18",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60212","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-08-19","2018-08-25",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60213","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-08-26","2018-09-01",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60214","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-09-02","2018-09-08",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60215","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-09-09","2018-09-15",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60216","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-09-16","2018-09-22",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60217","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-09-23","2018-09-29",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60218","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-09-30","2018-10-06",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60219","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-10-07","2018-10-13",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60220","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-10-14","2018-10-20",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60221","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-10-21","2018-10-27",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60222","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-10-28","2018-11-03",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60223","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-11-04","2018-11-10",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60224","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-11-11","2018-11-17",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60225","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-11-18","2018-11-24",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60226","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-11-25","2018-12-01",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60227","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-12-02","2018-12-08",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60228","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-12-09","2018-12-15",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60229","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-12-16","2018-12-22",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60230","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-12-23","2018-12-29",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60231","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2018-12-30","2019-01-05",2018,0,NA,"PAHO_PLISA","Admin0","Week"
"60232","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-01-06","2019-01-12",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60233","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-01-13","2019-01-19",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60234","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-01-20","2019-01-26",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60235","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-01-27","2019-02-02",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60236","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-02-03","2019-02-09",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60237","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-02-10","2019-02-16",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60238","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-02-17","2019-02-23",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60239","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-02-24","2019-03-02",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60240","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-03-03","2019-03-09",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60241","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-03-10","2019-03-16",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60242","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-03-17","2019-03-23",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60243","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-03-24","2019-03-30",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60244","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-03-31","2019-04-06",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60245","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-04-07","2019-04-13",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60246","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-04-14","2019-04-20",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60247","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-04-21","2019-04-27",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60248","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-11-03","2019-11-09",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60249","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-11-10","2019-11-16",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60250","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-11-17","2019-11-23",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60251","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-11-24","2019-11-30",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60252","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-12-01","2019-12-07",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60253","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-12-08","2019-12-14",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60254","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-12-15","2019-12-21",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60255","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2019-12-22","2019-12-28",2019,0,NA,"PAHO_PLISA","Admin0","Week"
"60256","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-03-22","2020-03-28",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60257","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-03-29","2020-04-04",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60258","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-04-12","2020-04-18",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60259","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-04-19","2020-04-25",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60260","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-04-26","2020-05-02",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60261","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-05-03","2020-05-09",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60262","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-05-10","2020-05-16",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60263","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-05-17","2020-05-23",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60264","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-05-24","2020-05-30",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60265","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-05-31","2020-06-06",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60266","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-06-07","2020-06-13",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60267","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-06-14","2020-06-20",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60268","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-06-21","2020-06-27",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60269","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-06-28","2020-07-04",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60270","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-07-05","2020-07-11",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60271","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-07-12","2020-07-18",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60272","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-07-19","2020-07-25",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60273","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-07-26","2020-08-01",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60274","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-08-02","2020-08-08",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60275","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-08-09","2020-08-15",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60276","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-08-16","2020-08-22",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60277","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-08-23","2020-08-29",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60278","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-08-30","2020-09-05",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60279","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-09-06","2020-09-12",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60280","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-09-13","2020-09-19",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60281","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-09-20","2020-09-26",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60282","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-09-27","2020-10-03",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60283","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-10-04","2020-10-10",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60284","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-10-11","2020-10-17",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60285","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-10-18","2020-10-24",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60286","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-10-25","2020-10-31",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60287","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-11-01","2020-11-07",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60288","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-11-08","2020-11-14",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60289","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-11-15","2020-11-21",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60290","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-11-22","2020-11-28",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60291","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-11-29","2020-12-05",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60292","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-12-06","2020-12-12",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60293","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-12-13","2020-12-19",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60294","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-12-20","2020-12-26",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"60295","ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA","2020-12-27","2021-01-02",2020,0,NA,"PAHO_PLISA","Admin0","Week"
"76991","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1960-01-01","1960-12-31",1960,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"76992","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1961-01-01","1961-12-31",1961,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"76993","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1962-01-01","1962-12-31",1962,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"76994","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1963-01-01","1963-12-31",1963,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"76995","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1964-01-01","1964-12-31",1964,264,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"76996","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1965-01-01","1965-12-31",1965,8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"76997","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1966-01-01","1966-12-31",1966,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"76998","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1967-01-01","1967-12-31",1967,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"76999","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1968-01-01","1968-12-31",1968,179,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77000","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1977-01-01","1977-12-31",1977,2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77001","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1980-01-01","1980-12-31",1980,1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77002","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1981-01-01","1981-12-31",1981,77,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77003","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1982-01-01","1982-12-31",1982,5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77004","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1983-01-01","1983-12-31",1983,1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77005","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1984-01-01","1984-12-31",1984,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77006","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1985-01-01","1985-12-31",1985,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77007","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1986-01-01","1986-12-31",1986,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77008","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1987-01-01","1987-12-31",1987,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77009","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1988-01-01","1988-12-31",1988,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77010","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1989-01-01","1989-12-31",1989,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77011","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1990-01-01","1990-12-31",1990,1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77012","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1991-01-01","1991-12-31",1991,1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77013","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1992-01-01","1992-12-31",1992,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77014","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1995-01-01","1995-12-31",1995,56,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77015","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1996-01-01","1996-12-31",1996,12,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77016","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1997-01-01","1997-12-31",1997,9,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77017","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1998-01-01","1998-12-31",1998,4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77018","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","1999-01-01","1999-12-31",1999,2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77019","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2000-01-01","2000-12-31",2000,8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77020","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2001-01-01","2001-12-31",2001,20,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77021","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2002-01-01","2002-12-31",2002,5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77022","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2003-01-01","2003-12-31",2003,1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77023","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2004-01-01","2004-12-31",2004,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77024","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2005-01-01","2005-12-31",2005,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77025","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2006-01-01","2006-12-31",2006,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77026","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2007-01-01","2007-12-31",2007,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77027","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2008-01-01","2008-12-31",2008,17,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77028","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2009-01-01","2009-12-31",2009,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77029","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2010-01-01","2010-12-31",2010,3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77030","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2011-01-01","2011-12-31",2011,7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"77031","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2012-01-01","2012-12-31",2012,10,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","PAHO_TYCHO","Admin0","Year"
"60296","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2014-07-13","2014-07-19",2014,1,NA,"PAHO_PLISA","Admin0","Week"
"60297","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2014-07-20","2014-07-26",2014,0,NA,"PAHO_PLISA","Admin0","Week"
"60298","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2014-07-27","2014-08-02",2014,0,NA,"PAHO_PLISA","Admin0","Week"
"60299","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2014-08-03","2014-08-09",2014,0,NA,"PAHO_PLISA","Admin0","Week"
"60300","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2014-08-10","2014-08-16",2014,0,NA,"PAHO_PLISA","Admin0","Week"
"60301","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2014-08-17","2014-08-23",2014,0,NA,"PAHO_PLISA","Admin0","Week"
"60302","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2014-08-24","2014-08-30",2014,0,NA,"PAHO_PLISA","Admin0","Week"
"60303","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2014-08-31","2014-09-06",2014,0,NA,"PAHO_PLISA","Admin0","Week"
"60304","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2014-09-07","2014-09-13",2014,0,NA,"PAHO_PLISA","Admin0","Week"
"60305","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2014-09-14","2014-09-20",2014,0,NA,"PAHO_PLISA","Admin0","Week"
"60306","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2014-09-21","2014-09-27",2014,0,NA,"PAHO_PLISA","Admin0","Week"
"60307","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2014-09-28","2014-10-04",2014,0,NA,"PAHO_PLISA","Admin0","Week"
"60308","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2014-10-05","2014-10-11",2014,0,NA,"PAHO_PLISA","Admin0","Week"
"60309","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2014-10-12","2014-10-18",2014,0,NA,"PAHO_PLISA","Admin0","Week"
"60310","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2014-10-19","2014-10-25",2014,0,NA,"PAHO_PLISA","Admin0","Week"
"60311","ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG","2014-10-26","2014-11-01",2014,1,NA,"PAHO_PLISA","Admin0","Week"
