"adm_0_name","adm_0_code","adm_1_name","adm_1_code","adm_2_name","adm_2_code","calendar_start_date","calendar_end_date","dengue_total","UUID","source_cat"
"Venezuela",263,"Carabobo",3308,NA,NA,"2004-01-01","2004-01-31",90,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Carabobo",3308,NA,NA,"2004-02-01","2004-02-29",103,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Carabobo",3308,NA,NA,"2004-03-01","2004-03-31",125,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Carabobo",3308,NA,NA,"2004-04-01","2004-04-30",62,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Carabobo",3308,NA,NA,"2004-05-01","2004-05-31",42,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Carabobo",3308,NA,NA,"2004-06-01","2004-06-30",80,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Carabobo",3308,NA,NA,"2004-07-01","2004-07-31",103,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Carabobo",3308,NA,NA,"2004-08-01","2004-08-31",104,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Carabobo",3308,NA,NA,"2004-09-01","2004-09-30",169,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Carabobo",3308,NA,NA,"2004-10-01","2004-10-31",178,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Carabobo",3308,NA,NA,"2004-11-01","2004-11-30",149,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Carabobo",3308,NA,NA,"2004-12-01","2004-12-31",174,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Carabobo",3308,NA,NA,"2005-01-01","2005-01-31",231,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Carabobo",3308,NA,NA,"2005-02-01","2005-02-28",195,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Carabobo",3308,NA,NA,"2005-03-01","2005-03-31",265,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2000-01-01","2000-01-31",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2000-02-01","2000-02-29",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2000-03-01","2000-03-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2000-04-01","2000-04-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2000-05-01","2000-05-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2000-06-01","2000-06-30",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2000-07-01","2000-07-31",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2000-08-01","2000-08-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2000-09-01","2000-09-30",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2000-10-01","2000-10-31",7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2000-11-01","2000-11-30",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2000-12-01","2000-12-31",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2001-01-01","2001-01-31",14,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2001-02-01","2001-02-28",15,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2001-03-01","2001-03-31",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2001-04-01","2001-04-30",8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2001-05-01","2001-05-31",10,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2001-06-01","2001-06-30",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2001-07-01","2001-07-31",75,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2001-08-01","2001-08-31",367,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2001-09-01","2001-09-30",466,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2001-10-01","2001-10-31",180,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2001-11-01","2001-11-30",47,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2001-12-01","2001-12-31",51,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2002-01-01","2002-01-31",110,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2002-02-01","2002-02-28",75,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2002-03-01","2002-03-31",53,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2002-04-01","2002-04-30",29,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2002-05-01","2002-05-31",60,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2002-06-01","2002-06-30",108,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2002-07-01","2002-07-31",187,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2002-08-01","2002-08-31",104,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2002-09-01","2002-09-30",51,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2002-10-01","2002-10-31",80,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2002-11-01","2002-11-30",59,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2002-12-01","2002-12-31",24,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2003-01-01","2003-01-31",15,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2003-02-01","2003-02-28",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2003-03-01","2003-03-31",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2003-04-01","2003-04-30",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2003-05-01","2003-05-31",11,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2003-06-01","2003-06-30",8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2003-07-01","2003-07-31",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2003-08-01","2003-08-31",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2003-09-01","2003-09-30",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2003-10-01","2003-10-31",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2003-11-01","2003-11-30",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2003-12-01","2003-12-31",9,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2004-01-01","2004-01-31",7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2004-02-01","2004-02-29",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2004-03-01","2004-03-31",8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2004-04-01","2004-04-30",9,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2004-05-01","2004-05-31",12,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2004-06-01","2004-06-30",20,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2004-07-01","2004-07-31",18,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2004-08-01","2004-08-31",7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2004-09-01","2004-09-30",13,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2004-10-01","2004-10-31",11,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2004-11-01","2004-11-30",9,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2004-12-01","2004-12-31",13,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2005-01-01","2005-01-31",12,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2005-02-01","2005-02-28",11,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Cojedes",3309,NA,NA,"2005-03-01","2005-03-31",9,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"1999-01-01","1999-01-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"1999-02-01","1999-02-28",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"1999-03-01","1999-03-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"1999-04-01","1999-04-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"1999-05-01","1999-05-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"1999-06-01","1999-06-30",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"1999-07-01","1999-07-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"1999-08-01","1999-08-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"1999-09-01","1999-09-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"1999-10-01","1999-10-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"1999-11-01","1999-11-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"1999-12-01","1999-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2000-01-01","2000-01-31",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2000-02-01","2000-02-29",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2000-03-01","2000-03-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2000-04-01","2000-04-30",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2000-05-01","2000-05-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2000-06-01","2000-06-30",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2000-07-01","2000-07-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2000-08-01","2000-08-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2000-09-01","2000-09-30",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2000-10-01","2000-10-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2000-11-01","2000-11-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2000-12-01","2000-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2001-01-01","2001-01-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2001-02-01","2001-02-28",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2001-03-01","2001-03-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2001-04-01","2001-04-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2001-05-01","2001-05-31",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2001-06-01","2001-06-30",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2001-07-01","2001-07-31",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2001-08-01","2001-08-31",67,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2001-09-01","2001-09-30",111,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2001-10-01","2001-10-31",34,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2001-11-01","2001-11-30",22,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2001-12-01","2001-12-31",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2002-01-01","2002-01-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2002-02-01","2002-02-28",11,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2002-03-01","2002-03-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2002-04-01","2002-04-30",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2002-05-01","2002-05-31",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2002-06-01","2002-06-30",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2002-07-01","2002-07-31",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2002-08-01","2002-08-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2002-09-01","2002-09-30",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2002-10-01","2002-10-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2002-11-01","2002-11-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2002-12-01","2002-12-31",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2003-01-01","2003-01-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2003-02-01","2003-02-28",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2003-03-01","2003-03-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2003-04-01","2003-04-30",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2003-05-01","2003-05-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2003-06-01","2003-06-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2003-07-01","2003-07-31",8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2003-08-01","2003-08-31",26,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2003-09-01","2003-09-30",16,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2003-10-01","2003-10-31",21,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2003-11-01","2003-11-30",16,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2003-12-01","2003-12-31",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2004-01-01","2004-01-31",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2004-02-01","2004-02-29",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2004-03-01","2004-03-31",8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2004-04-01","2004-04-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2004-05-01","2004-05-31",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2004-06-01","2004-06-30",7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2004-07-01","2004-07-31",13,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2004-08-01","2004-08-31",9,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2004-09-01","2004-09-30",10,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2004-10-01","2004-10-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2004-11-01","2004-11-30",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2004-12-01","2004-12-31",7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2005-01-01","2005-01-31",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2005-02-01","2005-02-28",7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Delta Amacuro",3310,NA,NA,"2005-03-01","2005-03-31",8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"1999-01-01","1999-01-31",307,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"1999-02-01","1999-02-28",228,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"1999-03-01","1999-03-31",198,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"1999-04-01","1999-04-30",274,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"1999-05-01","1999-05-31",417,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"1999-06-01","1999-06-30",152,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"1999-07-01","1999-07-31",195,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"1999-08-01","1999-08-31",160,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"1999-09-01","1999-09-30",59,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"1999-10-01","1999-10-31",85,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"1999-11-01","1999-11-30",65,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"1999-12-01","1999-12-31",50,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"2000-01-01","2000-01-31",74,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"2000-02-01","2000-02-29",45,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"2000-03-01","2000-03-31",39,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"2000-04-01","2000-04-30",19,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"2000-05-01","2000-05-31",44,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"2000-06-01","2000-06-30",57,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"2000-07-01","2000-07-31",40,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"2000-08-01","2000-08-31",71,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"2000-09-01","2000-09-30",82,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"2000-10-01","2000-10-31",139,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"2000-11-01","2000-11-30",244,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"2000-12-01","2000-12-31",221,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"2001-01-01","2001-01-31",294,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Venezuela",263,"Distrito Capital",67153,NA,NA,"2001-02-01","2001-02-28",225,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
